python_file,url,full_adres,city,price,area,num_rooms,available
apollo.py,https://www.apollomakelaardij.nl/property/pieter-jacobszstraat-22-amsterdam/,"Pieter Jacobszstraat 22, 1012 HL Amsterdam, Nederland",Amsterdam,1225000.0,131.0,5.0,Beschikbaar
apollo.py,https://www.apollomakelaardij.nl/property/insulindeweg-7b-amsterdam/,"Insulindeweg 7III, 1094 NW Amsterdam, Nederland",Amsterdam,645000.0,84.0,2.0,Beschikbaar
apollo.py,https://www.apollomakelaardij.nl/property/zeeburgerkade-130-amsterdam/,"Zeeburgerkade 130, 1019 HH Amsterdam, Nederland",Amsterdam,785000.0,102.0,4.0,Beschikbaar
apollo.py,https://www.apollomakelaardij.nl/property/johan-hofmanstraat-334-amsterdam/,"Johan Hofmanstraat 334, 1069 KD Amsterdam, Nederland",Amsterdam,485000.0,101.0,4.0,Beschikbaar
apollo.py,https://www.apollomakelaardij.nl/property/vier-heemskinderenstraat-41h-amsterdam/,"Vier Heemskinderenstraat 41HS, 1055 LL Amsterdam, Nederland",Amsterdam,485000.0,56.0,2.0,Beschikbaar
b2makelaars.py,https://www.b2makelaars.nl/woningaanbod/koop/amsterdam/johan-van-der-keukenstraat/75-h?localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&orderby=10&orderdescending=true&take=10,Johan van der Keukenstraat 75H 1087BC Amsterdam,Amsterdam,400000.0,48.0,2.0,Beschikbaar
b2makelaars.py,https://www.b2makelaars.nl/woningaanbod/koop/amsterdam/westerdok/570?localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&orderby=10&orderdescending=true&take=10,Westerdok 570 1013BH Amsterdam,Amsterdam,695000.0,66.0,2.0,Beschikbaar
b2makelaars.py,https://www.b2makelaars.nl/woningaanbod/huur/amsterdam/admiraal-de-ruijterweg/160-2?localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&orderby=10&orderdescending=true&take=10,Admiraal de Ruijterweg 160-2 1056GW Amsterdam,Amsterdam,,72.0,3.0,Beschikbaar
b2makelaars.py,https://www.b2makelaars.nl/woningaanbod/koop/amsterdam/madelievenstraat/7-d-ref-495?localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&orderby=10&orderdescending=true&take=10,Madelievenstraat 7D 1015NV Amsterdam,Amsterdam,,30.0,1.0,Verkocht
b2makelaars.py,https://www.b2makelaars.nl/woningaanbod/huur/amsterdam/panamakade/78?localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&orderby=10&orderdescending=true&take=10,Panamakade 78 1019AX Amsterdam,Amsterdam,,189.0,5.0,Beschikbaar
b2makelaars.py,https://www.b2makelaars.nl/woningaanbod/huur/amsterdam/westerdok/570-ref-497-n3553185?localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&orderby=10&orderdescending=true&take=10,Westerdok 570 1013BH Amsterdam,Amsterdam,,66.0,2.0,Beschikbaar
b2makelaars.py,https://www.b2makelaars.nl/woningaanbod/koop/amsterdam/boomstraat/53-d?localityid=1290&locationofinterest=Amsterdam&moveunavailablelistingstothebottom=true&orderby=10&orderdescending=true&take=10,Boomstraat 53D 1015LB Amsterdam,Amsterdam,,50.0,3.0,Verkocht
bbdp_makelaars.py,https://www.bbdb-makelaars.nl/aanbod/woningaanbod/amsterdam/koop/huis-9098250-Elandsgracht-61C/,Elandsgracht 61 C in Amsterdam,Amsterdam,450000.0,46.0,2.0,Beschikbaar
bbdp_makelaars.py,https://www.bbdb-makelaars.nl/aanbod/woningaanbod/amsterdam/koop/huis-9155140-Jozef-Israelskade-36B/,Jozef Israelskade 36 B in Amsterdam,Amsterdam,465000.0,52.0,2.0,Onder bod
bbdp_makelaars.py,https://www.bbdb-makelaars.nl/aanbod/woningaanbod/amsterdam/koop/huis-8911657-Van-Spilbergenstraat-621/,Van Spilbergenstraat 62 1 in Amsterdam,Amsterdam,415000.0,50.0,3.0,Verkocht
bbdp_makelaars.py,https://www.bbdb-makelaars.nl/aanbod/woningaanbod/amsterdam/koop/huis-8710599-Govert-Flinckstraat-2113/,Govert Flinckstraat 211 3 in Amsterdam,Amsterdam,347000.0,35.0,2.0,Verkocht
bbdp_makelaars.py,https://www.bbdb-makelaars.nl/aanbod/woningaanbod/amsterdam/koop/huis-8501631-Watteaustraat-134/,Watteaustraat 13 4 in Amsterdam,Amsterdam,650000.0,76.0,4.0,Verkocht
bbdp_makelaars.py,https://www.bbdb-makelaars.nl/aanbod/woningaanbod/amsterdam/koop/huis-8472521-Swammerdamstraat-461/,Swammerdamstraat 46 1 in Amsterdam,Amsterdam,675000.0,69.0,2.0,Verkocht
bbdp_makelaars.py,https://www.bbdb-makelaars.nl/aanbod/woningaanbod/amsterdam/koop/huis-8430349-Bolestein-110/,Bolestein 110 in Amsterdam,Amsterdam,375000.0,45.0,2.0,Verkocht
bbdp_makelaars.py,https://www.bbdb-makelaars.nl/aanbod/woningaanbod/amsterdam/koop/huis-8291375-Haparandaweg-760/,Haparandaweg 760 in Amsterdam,Amsterdam,1100000.0,144.0,4.0,Verkocht
bbdp_makelaars.py,https://www.bbdb-makelaars.nl/aanbod/woningaanbod/amsterdam/koop/huis-8305535-IJdok-111/,IJdok 111 in Amsterdam,Amsterdam,1100000.0,108.0,4.0,Verkocht
bbdp_makelaars.py,https://www.bbdb-makelaars.nl/aanbod/woningaanbod/amsterdam/koop/huis-8135627-Orteliuskade-703/,Orteliuskade 70 3 in Amsterdam,Amsterdam,550000.0,65.0,4.0,Verkocht
bert.py,https://makelaarbert.nu/woning/amsterdam-bartholomeus-diazstraat-3-1/,Bartholomeus Diazstraat 3-1 in AMSTERDAM,AMSTERDAM,400000.0,,3.0,Beschikbaar
bert.py,https://makelaarbert.nu/woning/amsterdam-minahassastraat-14c/,Minahassastraat 14C in AMSTERDAM,AMSTERDAM,325000.0,,2.0,Beschikbaar
bert.py,https://makelaarbert.nu/woning/amsterdam-jan-van-riebeekstraat-5-1/,Jan van Riebeekstraat 5-1 in AMSTERDAM,AMSTERDAM,495000.0,,3.0,Beschikbaar
bert.py,https://makelaarbert.nu/woning/amsterdam-cas-oorthuyskade-298/,Cas Oorthuyskade 298 in AMSTERDAM,AMSTERDAM,525000.0,,3.0,Beschikbaar
bert.py,https://makelaarbert.nu/woning/amsterdam-jacob-van-lennepkade-390h/,Jacob van Lennepkade 390H in AMSTERDAM,AMSTERDAM,795000.0,,3.0,Beschikbaar
bert.py,https://makelaarbert.nu/woning/amsterdam-derkinderenstraat-69-3/,Derkinderenstraat 69-3 in AMSTERDAM,AMSTERDAM,475000.0,,4.0,Beschikbaar
bert.py,https://makelaarbert.nu/woning/amsterdam-prinsengracht-843/,Prinsengracht 843 in AMSTERDAM,AMSTERDAM,15000.0,,9.0,Beschikbaar
bert.py,https://makelaarbert.nu/woning/amsterdam-jacob-van-lennepkade-92b/,Jacob van Lennepkade 92B in AMSTERDAM,AMSTERDAM,550000.0,,3.0,Beschikbaar
bert.py,https://makelaarbert.nu/woning/amsterdam-derde-helmersstraat-78h/,Derde Helmersstraat 78H in AMSTERDAM,AMSTERDAM,925000.0,,6.0,Beschikbaar
bert.py,https://makelaarbert.nu/woning/amsterdam-reinwardtstraat-33a/,Reinwardtstraat 33A in AMSTERDAM,AMSTERDAM,670000.0,,3.0,Beschikbaar
bert.py,https://makelaarbert.nu/woning/amsterdam-eerste-helmersstraat-185h/,Eerste Helmersstraat 185H in AMSTERDAM,AMSTERDAM,2250000.0,,12.0,Beschikbaar
bert.py,https://makelaarbert.nu/woning/amsterdam-van-ostadestraat-15-2a/,Van Ostadestraat 15-2A in AMSTERDAM,AMSTERDAM,350000.0,,1.0,Beschikbaar
biggelaar.py,https://www.bnv.nl/woningen/van-nijenrodeweg-209-amsterdam-937542dc219d2cd50b46f8900eb109a7587ced/,Van Nijenrodeweg 209 in Amsterdam,Amsterdam,300000.0,33.0,,Beschikbaar
biggelaar.py,https://www.bnv.nl/woningen/baljuwenlaan-26-amstelveen-9375429ad8a4f68db4489ebf75601161f3394d/,Baljuwenlaan 26 in Amstelveen,Amstelveen,3000000.0,313.0,,Beschikbaar
biggelaar.py,https://www.bnv.nl/woningen/van-leijenberghlaan-0-ong-amsterdam-93754284a429f945034d168fc00d95a18e3a28/,,Amsterdam,55000.0,,,Beschikbaar
biggelaar.py,https://www.bnv.nl/woningen/cornelis-trooststraat-39-2-amsterdam-93754235f636b4f4f6428cb44cb60bfbf102cd/,Cornelis Trooststraat 39 2 in Amsterdam,Amsterdam,449000.0,49.0,,Beschikbaar
biggelaar.py,https://www.bnv.nl/woningen/slangenburg-78-amsterdam-93754244fc8af7549b471dbd9c844a42073cdf/,Slangenburg 78 in Amsterdam,Amsterdam,85000.0,,,Beschikbaar
biggelaar.py,https://www.bnv.nl/woningen/rustenburgerstraat-25-b-amsterdam-937542a1623d41e4fc402cba4b147d3ad9e71e/,Rustenburgerstraat 25 B in Amsterdam,Amsterdam,695000.0,70.0,,Beschikbaar
biggelaar.py,https://www.bnv.nl/woningen/gijsbrecht-van-ijselsteinstraat-33-amsterdam-937542fd401b09d8db43dbaea1a206e17da145/,Gijsbrecht van IJselsteinstraat 33 in Amsterdam,Amsterdam,95000.0,,,Beschikbaar
biggelaar.py,https://www.bnv.nl/woningen/plantagekade-61-amsterdam-937542a56ad4762eb643cd96772a07773fa39f/,Plantagekade 61 in Amsterdam,Amsterdam,995000.0,109.0,,Beschikbaar
biggelaar.py,https://www.bnv.nl/woningen/singel-286-d-amsterdam-93754205fd1f62692e40e586a8a4e5cb59ab03/,Singel 286 D in Amsterdam,Amsterdam,825000.0,89.0,,Beschikbaar
biggelaar.py,https://www.bnv.nl/woningen/keizersgracht-515-g-amsterdam-93754203cfbbacbb3a449b8944617e2782d907/,Keizersgracht 515 G in Amsterdam,Amsterdam,1095000.0,87.0,,Beschikbaar
bob.py,https://www.bob-makelaardij.nl/woningaanbod/koop/amsterdam/theophile-de-bockstraat/45-2?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&pricerange.maxprice=500000&take=12,Theophile de Bockstraat 45-2 in Amsterdam 1058TX,Amsterdam,425000.0,50.0,2.0,Beschikbaar
bob.py,https://www.bob-makelaardij.nl/woningaanbod/koop/amsterdam/anielewiczsingel/33?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&pricerange.maxprice=500000&take=12,Anielewiczsingel 33 in Amsterdam 1069NE,Amsterdam,350000.0,64.0,2.0,Beschikbaar
bob.py,https://www.bob-makelaardij.nl/woningaanbod/koop/amsterdam/derde-oosterparkstraat/30-a?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&pricerange.maxprice=500000&take=12,Derde Oosterparkstraat 30A in Amsterdam 1091JZ,Amsterdam,390000.0,49.0,2.0,Onder bod
bob.py,https://www.bob-makelaardij.nl/woningaanbod/koop/amsterdam/hoofdweg/375-2?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&pricerange.maxprice=500000&take=12,Hoofdweg 375-2 in Amsterdam 1056CR,Amsterdam,,56.0,2.0,Verkocht
bob.py,https://www.bob-makelaardij.nl/woningaanbod/koop/amsterdam/beukenplein/12-4?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&pricerange.maxprice=500000&take=12,Beukenplein 12-4 in Amsterdam 1091KG,Amsterdam,,33.0,2.0,Verkocht
bob.py,https://www.bob-makelaardij.nl/woningaanbod/koop/amsterdam/frans-halsstraat/80-a?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&pricerange.maxprice=500000&take=12,Frans Halsstraat 80A in Amsterdam 1072BW,Amsterdam,,45.0,2.0,Verkocht
bob.py,https://www.bob-makelaardij.nl/woningaanbod/koop/amsterdam/martin-vlaarkade/45?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&pricerange.maxprice=500000&take=12,Martin Vlaarkade 45 in Amsterdam 1013CS,Amsterdam,,56.0,2.0,Verkocht
bob.py,https://www.bob-makelaardij.nl/woningaanbod/koop/amsterdam/blasiusstraat/104-b?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&pricerange.maxprice=500000&take=12,Blasiusstraat 104B in Amsterdam 1091CX,Amsterdam,,41.0,2.0,Verkocht
bob.py,https://www.bob-makelaardij.nl/woningaanbod/koop/amsterdam/kanaalstraat/129-4?forsaleorrent=0&localityid=1290&locationofinterest=Amsterdam&pricerange.maxprice=500000&take=12,Kanaalstraat 129-4 in Amsterdam 1054XD,Amsterdam,,51.0,2.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/nicolaas-beetsstraat-140-h-amsterdam-936311f4d8aa09f9964d6ab6c3df50bc4e6ef2/,Nicolaas Beetsstraat 140 H in Amsterdam,Amsterdam,1850000.0,357.0,13.0,Beschikbaar
boelen.py,https://www.boelenmakelaardij.nl/woningen/van-noordtkade-178-amsterdam-93631124276e0b8de747ad991c574f8803eec7/,Van Noordtkade 178 in Amsterdam,Amsterdam,400000.0,47.0,2.0,Beschikbaar
boelen.py,https://www.boelenmakelaardij.nl/woningen/wijsmullerstraat-51-2-amsterdam-936311eafabb84fb904de49653562ca186ef93/,Wijsmullerstraat 51 2 in Amsterdam,Amsterdam,925000.0,121.0,4.0,Beschikbaar
boelen.py,https://www.boelenmakelaardij.nl/woningen/floris-versterstraat-10-b-amsterdam-9363116b4537d344d04fe7847be88327ad3d9d/,Floris Versterstraat 10 B in Amsterdam,Amsterdam,1850000.0,171.0,5.0,Beschikbaar
boelen.py,https://www.boelenmakelaardij.nl/woningen/w-v-d-brinkstraat-16-purmerend-9363117e8eb38a7d0e4775b55a36b95f017931/,W. v.d. Brinkstraat 16 in Purmerend,Purmerend,675000.0,179.0,7.0,Beschikbaar
boelen.py,https://www.boelenmakelaardij.nl/woningen/loosduinenstraat-34-amsterdam-9363113eaec364637543f8bfc684b2ea8de507/,Loosduinenstraat 34 in Amsterdam,Amsterdam,650000.0,100.0,4.0,Beschikbaar
boelen.py,https://www.boelenmakelaardij.nl/woningen/wedderborg-125-amsterdam-9363118a92e235f1cc4575ab4aa77e489406d4/,Wedderborg 125 in Amsterdam,Amsterdam,,68.0,3.0,Onder bod
boelen.py,https://www.boelenmakelaardij.nl/woningen/warmondstraat-159-3-amsterdam-936311c3127663875a48ea8a2ed0a6b2fe8ce8/,Warmondstraat 159 3 in Amsterdam,Amsterdam,,86.0,3.0,Onder bod
boelen.py,https://www.boelenmakelaardij.nl/woningen/oudezijds-achterburgwal-127-1-amsterdam-936311db2d5bc8beb94397981c73aaa861775b/,Oudezijds Achterburgwal 127 1 in Amsterdam,Amsterdam,,38.0,2.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/legmeerstraat-21-h-amsterdam-936311c6c2d2fb95744819a2721aca3dcd59ed/,Legmeerstraat 21 H in Amsterdam,Amsterdam,,74.0,3.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/kinkerstraat-314-3-amsterdam-93631141f22ea95e9b4c728e73488b3994b6b8/,Kinkerstraat 314 3 in Amsterdam,Amsterdam,,46.0,3.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/singel-100-a-amsterdam-936311ea8e641d03b841f196b0d2097bf6b07f/,Singel 100 A in Amsterdam,Amsterdam,,93.0,3.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/potgieterstraat-25-c-amsterdam-93631162163865d5114298987337081075f783/,Potgieterstraat 25 C in Amsterdam,Amsterdam,,92.0,3.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/da-costakade-59-h-amsterdam-93631188837b9d82134a25b9bab8975cb3554d/,Da Costakade 59 H in Amsterdam,Amsterdam,,235.0,4.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/warmondstraat-109-2-amsterdam-936311ab6fefce8bd7417eb9bb45fe9a7ae311/,Warmondstraat 109 2 in Amsterdam,Amsterdam,,84.0,5.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/leimuidenstraat-40-2-amsterdam-936311bda9400bed6746308b724ec77c35cd69/,Leimuidenstraat 40 2 in Amsterdam,Amsterdam,,126.0,4.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/potgieterstraat-25-b-amsterdam-9363110e03150072d34ccfbf33ad3bfa98fb4d/,Potgieterstraat 25 B in Amsterdam,Amsterdam,,96.0,4.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/john-napierstraat-42-amsterdam-9363118e4e09644a7e4a41baa6f2d31e9f25a3/,John Napierstraat 42 in Amsterdam,Amsterdam,,133.0,5.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/fokkezeil-123-amsterdam-9363111288d7f35156418cb3bc7327617abf83/,Fokkezeil 123 in Amsterdam,Amsterdam,,75.0,3.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/de-wittenstraat-103-4-amsterdam-9363113a78a0fa51104a3085cbe0a952f6039a/,De Wittenstraat 103 4 in Amsterdam,Amsterdam,,69.0,3.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/bennebroekstraat-27-1-amsterdam-936311023f85f037bf48af9e72f5748ad76e3f/,Bennebroekstraat 27 1 in Amsterdam,Amsterdam,,58.0,3.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/balistraat-83-f-amsterdam-936311288a7a9a13cd4ca7b725113b2cbed0f7/,Balistraat 83 F in Amsterdam,Amsterdam,,61.0,2.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/binnenkant-26-2-amsterdam-936311fe229de005ea4764b9dbef606ad7f5a9/,Binnenkant 26 2 in Amsterdam,Amsterdam,,102.0,3.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/vierwindenstraat-209-amsterdam-936311838de1630dfa4470906c1e1116341f44/,Vierwindenstraat 209 in Amsterdam,Amsterdam,,65.0,3.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/bilderdijkkade-58-c-amsterdam-9363111f6e633e541d4e1eaf6661fe7fa5a43b/,Bilderdijkkade 58 C in Amsterdam,Amsterdam,,78.0,3.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/maria-austriastraat-154-amsterdam-936311aebee38f95c6401c8997558796614256/,Maria Austriastraat 154 in Amsterdam,Amsterdam,,146.0,7.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/wilhelminastraat-52-3-amsterdam-936311423e94dac68c4bb7b813f17aaebd852a/,Wilhelminastraat 52 3 in Amsterdam,Amsterdam,,51.0,2.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/frans-van-mierisstraat-54-1-amsterdam-936311faa65fa621fc4f0cb9645c757aebaf6e/,Frans van Mierisstraat 54 1 in Amsterdam,Amsterdam,,77.0,4.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/theophile-de-bockstraat-45-h-amsterdam-9363116df0bbb8192049a8ba59b3de02b91248/,Theophile de Bockstraat 45 H in Amsterdam,Amsterdam,,52.0,2.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/bestevaerstraat-8-2-amsterdam-936311045112b68d8d46428eb14f04f03dfe48/,Bestevaerstraat 8 2 in Amsterdam,Amsterdam,,71.0,3.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/hoofddorpplein-17-2-amsterdam-936311148bcc03168b40faa592fbb13298bf44/,Hoofddorpplein 17 2 in Amsterdam,Amsterdam,,50.0,2.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/diezestraat-22-h-amsterdam-936311642eca659d7d424c8245497b57287f05/,Diezestraat 22 H in Amsterdam,Amsterdam,,88.0,3.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/president-kennedylaan-148-h-amsterdam-936311b74928429fbd41a7ac600d3e9a2c83be/,President Kennedylaan 148 H in Amsterdam,Amsterdam,,110.0,5.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/prinseneiland-9-2ra-amsterdam-936311a4df10b9a6a1432f98a23b4f97dcdda8/,Prinseneiland 9 2RA in Amsterdam,Amsterdam,,56.0,2.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/louis-chrispijnstraat-3-amsterdam-9363112e66999312824d7da2aee3ce555c4d7a/,Louis Chrispijnstraat 3 in Amsterdam,Amsterdam,,58.0,2.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/in-de-houtzaagmolen-79-duivendrecht-936311b61ca8dcb2494ef8ac1c326954e0c637/,In de Houtzaagmolen 79 in Duivendrecht,Duivendrecht,,171.0,5.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/van-oldenbarneveldtstraat-98-1-amsterdam-93631133311edafead4d849df2b73295bb9dff/,Van Oldenbarneveldtstraat 98 1 in Amsterdam,Amsterdam,,47.0,3.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/potgieterstraat-19-h-amsterdam-936311fbb59ea086fc42699fd97865c84d897c/,Potgieterstraat 19 H in Amsterdam,Amsterdam,,61.0,2.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/legmeerstraat-38-1-amsterdam-936311711ba93bb44d4d7b8b6bf0b0c60072e5/,Legmeerstraat 38 1 in Amsterdam,Amsterdam,,59.0,4.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/nieuwe-leliestraat-8-1-amsterdam-9363112c932ab84418448f9fd7df05112170f1/,Nieuwe Leliestraat 8 1 in Amsterdam,Amsterdam,,45.0,2.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/wagengouw-10-broek-in-waterland-936311e3eb0c9e471145849cc03712109cfd42/,Wagengouw 10 in Broek in Waterland,Broek in Waterland,,195.0,7.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/eerste-jan-steenstraat-68-h-amsterdam-9363111916e0d7fff8478b908d8429fe75ca77/,Eerste Jan Steenstraat 68 H in Amsterdam,Amsterdam,,125.0,3.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/legmeerstraat-15-1-amsterdam-93631136d267a10f0e4f3c9e0fdde8ccbb3c7a/,Legmeerstraat 15 1 in Amsterdam,Amsterdam,,60.0,3.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/amelandstraat-15-amsterdam-93631113ba73813d244cebb9850a20fd114fb5/,Amelandstraat 15 in Amsterdam,Amsterdam,,92.0,6.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/aalsmeerweg-52-2-amsterdam-93631108e81ad694af408688599c9f6410af8d/,Aalsmeerweg 52 2 in Amsterdam,Amsterdam,,52.0,3.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/kinkerstraat-292-c-amsterdam-93631115ec0730485a4ca2a0fbf4266dde37e9/,Kinkerstraat 292 C in Amsterdam,Amsterdam,,75.0,4.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/potgieterstraat-12-h-amsterdam-9363117bd2ace54dab44ec8fd140c71e85a1f7/,Potgieterstraat 12 H in Amsterdam,Amsterdam,,104.0,5.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/haparandaweg-800-amsterdam-936311caf444c0b3c84169b7edb0d43a321abf/,Haparandaweg 800 in Amsterdam,Amsterdam,,41.0,2.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/waddenweg-16-amsterdam-9363113af0e82d5d7945498fd2902922f13458/,Waddenweg 16 in Amsterdam,Amsterdam,,101.0,5.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/eerste-jan-steenstraat-75-amsterdam-936311f1963e98b7f94d2883e29ee70d1a6766/,Eerste Jan Steenstraat 75 in Amsterdam,Amsterdam,,42.0,3.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/van-spilbergenstraat-39-h-amsterdam-93631191b283ee80d84f50a53918e2cf601ab7/,Van Spilbergenstraat 39 H in Amsterdam,Amsterdam,,49.0,3.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/bilderdijkkade-58-c-amsterdam-9363115719558238d341f3b61dd502642e20e3/,Bilderdijkkade 58 C in Amsterdam,Amsterdam,,78.0,2.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/lumeijstraat-32-2-amsterdam-936311533c5578c54043759f84cb13152b6f8e/,Lumeijstraat 32 2 in Amsterdam,Amsterdam,,77.0,4.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/fahrenheitsingel-30-amsterdam-936311c970f7852a5a4f81a3bf15922ffcc16d/,Fahrenheitsingel 30 in Amsterdam,Amsterdam,,85.0,3.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/warmondstraat-163-3-amsterdam-936311a9ebb2a9df974be4a6ea1a841efb4a49/,Warmondstraat 163 3 in Amsterdam,Amsterdam,,67.0,3.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/admiraal-de-ruijterweg-104-3-amsterdam-9363113fbf8e45bc224abcaffb45b6b38cb1e6/,Admiraal De Ruijterweg 104 3 in Amsterdam,Amsterdam,,128.0,5.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/silodam-346-amsterdam-936311b52b1a9dd0cf40c8b42914aa9951fd66/,Silodam 346 in Amsterdam,Amsterdam,,108.0,3.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/tweede-schinkelstraat-45-h-amsterdam-9363111973a8eb23184a73a521f32a9f89538d/,Tweede Schinkelstraat 45 H in Amsterdam,Amsterdam,,76.0,3.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/jacob-marisstraat-3-amsterdam-93631155b5da2962eb492b98fa81d48c0dd360/,Jacob Marisstraat 3 1 in Amsterdam,Amsterdam,,188.0,8.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/woestduinstraat-143-2-amsterdam-9363118d8aea702ec14bc8911006c2bda01858/,Woestduinstraat 143 2 in Amsterdam,Amsterdam,,65.0,3.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/jacob-marisstraat-3-amsterdam-936311e7db567373f34a9fbab539b455e029ec/,Jacob Marisstraat 3 in Amsterdam,Amsterdam,,188.0,8.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/woestduinstraat-65-2-amsterdam-93631186e249bf2ad643c8b2fbcee847c75254/,Woestduinstraat 65 2 in Amsterdam,Amsterdam,,65.0,4.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/cabotstraat-26-h-amsterdam-936311ee41e7238e0a4560a9231a224af0b9d6/,Cabotstraat 26 H in Amsterdam,Amsterdam,,74.0,3.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/warmelo-10-amsterdam-9363117d950a6cd7054f9391fe2a3c016ef81d/,Warmelo 10 in Amsterdam,Amsterdam,,435.0,7.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/abbenesstraat-10-h-amsterdam-936311301f754cca9043488ff9275ab7bb3166/,Abbenesstraat 10 H in Amsterdam,Amsterdam,,101.0,4.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/lomanstraat-82-4-amsterdam-936311f8c09a17f9264ca996184b74cebcb7af/,Lomanstraat 82 4 in Amsterdam,Amsterdam,,79.0,3.0,Verkocht
boelen.py,https://www.boelenmakelaardij.nl/woningen/jacob-marisplein-32-amsterdam-936311d4c5c5d72d284c54a9965b71851ad911/,Jacob Marisplein 32 in Amsterdam,Amsterdam,,68.0,3.0,Verkocht
