python_file,url,full_adres,city,price,area,num_rooms,available,street,number_extension,full_address_processed,full_address_streets,latitude,longitude
collectief.py,https://www.collectiefmakelaars.nl/aanbod/woningaanbod/amsterdam/koop/huis-8887461-Schalkwijkpad-97/,Schalkwijkpad 97 in Amsterdam 1107 JP,Amsterdam 1107 JP,375000.0,84.0,4.0,Verkocht,Schalkwijkpad,97,Schalkwijkpad 97 Amsterdam 1107 JP,Schalkwijkpad Amsterdam 1107 JP,52.2941666,4.9792339
collectief.py,https://www.collectiefmakelaars.nl/aanbod/woningaanbod/amsterdam/koop/huis-8856159-Sleewijkstraat-54/,Sleewijkstraat 54 in Amsterdam 1107 TW,Amsterdam 1107 TW,475000.0,109.0,5.0,Verkocht,Sleewijkstraat,54,Sleewijkstraat 54 Amsterdam 1107 TW,Sleewijkstraat Amsterdam 1107 TW,52.2903418,4.972644
collectief.py,https://www.collectiefmakelaars.nl/aanbod/woningaanbod/amsterdam/koop/huis-8835935-Oude-Waal-37A-3/,Oude Waal 37 A 3 in Amsterdam 1011 CD,Amsterdam 1011 CD,400000.0,41.0,2.0,Verkocht,Oude Waal,37 A 3,Oude Waal 37 A 3 Amsterdam 1011 CD,Oude Waal Amsterdam 1011 CD,52.3722963,4.904947
collectief.py,https://www.collectiefmakelaars.nl/aanbod/woningaanbod/amsterdam/koop/huis-8853689-Liendenhof-166/,Liendenhof 166 in Amsterdam 1108 HK,Amsterdam 1108 HK,275000.0,62.0,3.0,Verkocht,Liendenhof,166,Liendenhof 166 Amsterdam 1108 HK,Liendenhof Amsterdam 1108 HK,52.308238,4.9834744
collectief.py,https://www.collectiefmakelaars.nl/aanbod/woningaanbod/amsterdam/koop/huis-8748769-Eerste-Goudsbloemdwarsstraat-14A-1/,Eerste Goudsbloemdwarsstraat 14 A 1 in Amsterdam 1015 JW,Amsterdam 1015 JW,375000.0,33.0,2.0,Verkocht,Eerste Goudsbloemdwarsstraat,14 A 1,Eerste Goudsbloemdwarsstraat 14 A 1 Amsterdam 1015 JW,Eerste Goudsbloemdwarsstraat Amsterdam 1015 JW,52.3809873,4.8854658
collectief.py,https://www.collectiefmakelaars.nl/aanbod/woningaanbod/amsterdam/koop/huis-8838115-Zeeburgerkade-766/,Zeeburgerkade 766 in Amsterdam 1019 HT,Amsterdam 1019 HT,500000.0,107.0,3.0,Verkocht,Zeeburgerkade,766,Zeeburgerkade 766 Amsterdam 1019 HT,Zeeburgerkade Amsterdam 1019 HT,52.3692433,4.9448016
collectief.py,https://www.collectiefmakelaars.nl/aanbod/woningaanbod/amsterdam/koop/huis-8540689-Potvisstraat-56/,Potvisstraat 56 in Amsterdam 1035 HL,Amsterdam 1035 HL,425000.0,102.0,4.0,Verkocht,Potvisstraat,56,Potvisstraat 56 Amsterdam 1035 HL,Potvisstraat Amsterdam 1035 HL,52.4230883,4.8861209
collectief.py,https://www.collectiefmakelaars.nl/aanbod/woningaanbod/amsterdam/koop/huis-8755511-Petrus-Blokhof-121/,Petrus Blokhof 12 1 in Amsterdam 1065 XK,Amsterdam 1065 XK,395000.0,69.0,4.0,Verkocht,Petrus Blokhof,12 1,Petrus Blokhof 12 1 Amsterdam 1065 XK,Petrus Blokhof Amsterdam 1065 XK,52.3633278,4.8295239
collectief.py,https://www.collectiefmakelaars.nl/aanbod/woningaanbod/amsterdam/koop/huis-8744713-Bloys-van-Treslongstraat-61/,Bloys van Treslongstraat 6 1 in Amsterdam 1056 XA,Amsterdam 1056 XA,390000.0,45.0,2.0,Verkocht,Bloys van Treslongstraat,6 1,Bloys van Treslongstraat 6 1 Amsterdam 1056 XA,Bloys van Treslongstraat Amsterdam 1056 XA,52.3759793,4.8622312
collectief.py,https://www.collectiefmakelaars.nl/aanbod/woningaanbod/amsterdam/koop/huis-8702023-Vianenstraat-113/,Vianenstraat 113 in Amsterdam 1106 DC,Amsterdam 1106 DC,325000.0,75.0,3.0,Verkocht,Vianenstraat,113,Vianenstraat 113 Amsterdam 1106 DC,Vianenstraat Amsterdam 1106 DC,52.2987686,4.9845719
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/van-woustraat-91-3,Van Woustraat 91 3<br/>1074 AE AMSTERDAM in ,,380000.0,38.0,2.0,Beschikbaar,Van Woustraat,91 3<br/>1074 AE AMSTERDAM,Van Woustraat 91 3<br/>1074 AE AMSTERDAM,Van Woustraat,,
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/tugelaweg-40-f,Tugelaweg 40 F<br/>1092 VG AMSTERDAM in ,,575000.0,68.0,3.0,Beschikbaar,Tugelaweg,40 F<br/>1092 VG AMSTERDAM,Tugelaweg 40 F<br/>1092 VG AMSTERDAM,Tugelaweg,,
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/cornelis-springerstraat-3-h,Cornelis Springerstraat 3 H<br/>1073 LD AMSTERDAM in ,,520000.0,54.0,3.0,Beschikbaar,Cornelis Springerstraat,3 H<br/>1073 LD AMSTERDAM,Cornelis Springerstraat 3 H<br/>1073 LD AMSTERDAM,Cornelis Springerstraat,,
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/woestduinstraat-3-2,Woestduinstraat 3 2<br/>1058 SX AMSTERDAM in ,,550000.0,64.0,2.0,Beschikbaar,Woestduinstraat,3 2<br/>1058 SX AMSTERDAM,Woestduinstraat 3 2<br/>1058 SX AMSTERDAM,Woestduinstraat,,
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/van-ostadestraat-273,Van Ostadestraat 273 <br/>1073 TP AMSTERDAM in ,,690000.0,77.0,4.0,Beschikbaar,Van Ostadestraat,273 <br/>1073 TP AMSTERDAM,Van Ostadestraat 273 <br/>1073 TP AMSTERDAM,Van Ostadestraat,,
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/eerste-oosterparkstraat-180-f,Eerste Oosterparkstraat 180 F<br/>1091 HK AMSTERDAM in ,,650000.0,77.0,3.0,Beschikbaar,Eerste Oosterparkstraat,180 F<br/>1091 HK AMSTERDAM,Eerste Oosterparkstraat 180 F<br/>1091 HK AMSTERDAM,Eerste Oosterparkstraat,,
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/beulingstraat-4-t,Beulingstraat 4 T<br/>1017 BA AMSTERDAM in ,,485000.0,50.0,2.0,Beschikbaar,Beulingstraat,4 T<br/>1017 BA AMSTERDAM,Beulingstraat 4 T<br/>1017 BA AMSTERDAM,Beulingstraat,,
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/nassaukade-302-1,Nassaukade 302 1<br/>1053 LN AMSTERDAM in ,,425000.0,45.0,2.0,Beschikbaar,Nassaukade,302 1<br/>1053 LN AMSTERDAM,Nassaukade 302 1<br/>1053 LN AMSTERDAM,Nassaukade,,
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/derde-weteringdwarsstraat-10-c,Derde Weteringdwarsstraat 10 C<br/>1017 TC AMSTERDAM in ,,945000.0,97.0,5.0,Beschikbaar,Derde Weteringdwarsstraat,10 C<br/>1017 TC AMSTERDAM,Derde Weteringdwarsstraat 10 C<br/>1017 TC AMSTERDAM,Derde Weteringdwarsstraat,,
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/grevelingenstraat-2-h,Grevelingenstraat 2 H<br/>1078 KN AMSTERDAM in ,,825000.0,93.0,4.0,Onder bod,Grevelingenstraat,2 H<br/>1078 KN AMSTERDAM,Grevelingenstraat 2 H<br/>1078 KN AMSTERDAM,Grevelingenstraat,,
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/da-costakade-87-a-3,Da Costakade 87 A 3<br/>1053 WJ AMSTERDAM in ,,1090000.0,149.0,4.0,Beschikbaar,Da Costakade,87 A 3<br/>1053 WJ AMSTERDAM,Da Costakade 87 A 3<br/>1053 WJ AMSTERDAM,Da Costakade,,
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/spuistraat-214-2,Spuistraat 214 2<br/>1012 VT AMSTERDAM in ,,475000.0,50.0,2.0,Onder bod,Spuistraat,214 2<br/>1012 VT AMSTERDAM,Spuistraat 214 2<br/>1012 VT AMSTERDAM,Spuistraat,,
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/weissenbruchstraat-3,Weissenbruchstraat 3 <br/>1058 KL AMSTERDAM in ,,2995000.0,359.0,10.0,Beschikbaar,Weissenbruchstraat,3 <br/>1058 KL AMSTERDAM,Weissenbruchstraat 3 <br/>1058 KL AMSTERDAM,Weissenbruchstraat,,
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/ruyschstraat-361,Ruyschstraat 361 <br/>1091 MS AMSTERDAM in ,,725000.0,73.0,3.0,Beschikbaar,Ruyschstraat,361 <br/>1091 MS AMSTERDAM,Ruyschstraat 361 <br/>1091 MS AMSTERDAM,Ruyschstraat,,
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/hoogte-kadijk-108-p,Hoogte Kadijk 108 P<br/>1018 BS AMSTERDAM in ,,675000.0,80.0,3.0,Beschikbaar,Hoogte Kadijk,108 P<br/>1018 BS AMSTERDAM,Hoogte Kadijk 108 P<br/>1018 BS AMSTERDAM,Hoogte Kadijk,,
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/kempenlaan-3,Kempenlaan 3 <br/>1066 PW AMSTERDAM in ,,639000.0,131.0,4.0,Beschikbaar,Kempenlaan,3 <br/>1066 PW AMSTERDAM,Kempenlaan 3 <br/>1066 PW AMSTERDAM,Kempenlaan,,
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/molenbeekstraat-8-h,Molenbeekstraat 8 H<br/>1078 XC AMSTERDAM in ,,675000.0,71.0,3.0,Verkocht,Molenbeekstraat,8 H<br/>1078 XC AMSTERDAM,Molenbeekstraat 8 H<br/>1078 XC AMSTERDAM,Molenbeekstraat,,
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/theophile-de-bockstraat-61-3,Theophile de Bockstraat 61 3<br/>1058 TZ AMSTERDAM in ,,425000.0,52.0,3.0,Onder bod,Theophile de Bockstraat,61 3<br/>1058 TZ AMSTERDAM,Theophile de Bockstraat 61 3<br/>1058 TZ AMSTERDAM,Theophile de Bockstraat,,
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/singel-484-d,Singel 484 D<br/>1017 AW AMSTERDAM in ,,350000.0,38.0,2.0,Onder bod,Singel,484 D<br/>1017 AW AMSTERDAM,Singel 484 D<br/>1017 AW AMSTERDAM,Singel,,
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/haarlemmermeerstraat-118-h,Haarlemmermeerstraat 118 H<br/>1058 KH AMSTERDAM in ,,785000.0,113.0,4.0,Beschikbaar,Haarlemmermeerstraat,118 H<br/>1058 KH AMSTERDAM,Haarlemmermeerstraat 118 H<br/>1058 KH AMSTERDAM,Haarlemmermeerstraat,,
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/den-ilp-58,Den Ilp 58 <br/>1127 PE DEN ILP in ,,1000000.0,188.0,5.0,Beschikbaar,Den Ilp,58 <br/>1127 PE DEN ILP,Den Ilp 58 <br/>1127 PE DEN ILP,Den Ilp,,
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/sportstraat-39-1,Sportstraat 39 1<br/>1076 TR AMSTERDAM in ,,520000.0,53.0,3.0,Verkocht,Sportstraat,39 1<br/>1076 TR AMSTERDAM,Sportstraat 39 1<br/>1076 TR AMSTERDAM,Sportstraat,,
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/putterplantsoen-50,Putterplantsoen 50 <br/>1102 SK AMSTERDAM in ,,500000.0,102.0,4.0,Verkocht,Putterplantsoen,50 <br/>1102 SK AMSTERDAM,Putterplantsoen 50 <br/>1102 SK AMSTERDAM,Putterplantsoen,,
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/koninginneweg-65-3,Koninginneweg 65 3<br/>1075 CH AMSTERDAM in ,,785000.0,69.0,3.0,Beschikbaar,Koninginneweg,65 3<br/>1075 CH AMSTERDAM,Koninginneweg 65 3<br/>1075 CH AMSTERDAM,Koninginneweg,,
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/admiraal-de-ruijterweg-57-4a,Admiraal De Ruijterweg 57 4A<br/>1057 JX AMSTERDAM in ,,435000.0,35.0,2.0,Beschikbaar,Admiraal De Ruijterweg,57 4A<br/>1057 JX AMSTERDAM,Admiraal De Ruijterweg 57 4A<br/>1057 JX AMSTERDAM,Admiraal De Ruijterweg,,
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/langswater-896,Langswater 896 <br/>1069 EH AMSTERDAM in ,,295000.0,61.0,3.0,Verkocht,Langswater,896 <br/>1069 EH AMSTERDAM,Langswater 896 <br/>1069 EH AMSTERDAM,Langswater,,
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/cronjestraat-17-3,Cronjestraat 17 3<br/>1092 JC AMSTERDAM in ,,630000.0,81.0,4.0,Verkocht,Cronjestraat,17 3<br/>1092 JC AMSTERDAM,Cronjestraat 17 3<br/>1092 JC AMSTERDAM,Cronjestraat,,
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/van-nijenrodeweg-85,Van Nijenrodeweg 85 <br/>1083 EE AMSTERDAM in ,,325000.0,34.0,2.0,Verkocht,Van Nijenrodeweg,85 <br/>1083 EE AMSTERDAM,Van Nijenrodeweg 85 <br/>1083 EE AMSTERDAM,Van Nijenrodeweg,,
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/molukkenstraat-73-2,Molukkenstraat 73 2<br/>1095 AX AMSTERDAM in ,,415000.0,49.0,2.0,Verkocht,Molukkenstraat,73 2<br/>1095 AX AMSTERDAM,Molukkenstraat 73 2<br/>1095 AX AMSTERDAM,Molukkenstraat,,
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/gustav-mahlerlaan-337,Gustav Mahlerlaan 337 <br/>1082 MK AMSTERDAM in ,,900000.0,90.0,3.0,Onder bod,Gustav Mahlerlaan,337 <br/>1082 MK AMSTERDAM,Gustav Mahlerlaan 337 <br/>1082 MK AMSTERDAM,Gustav Mahlerlaan,,
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/pieter-cornelisz-hooftstraat-184,Pieter Cornelisz. Hooftstraat 184 <br/>1071 CH AMSTERDAM in ,,1600000.0,153.0,2.0,Onder bod,Pieter Cornelisz. Hooftstraat,184 <br/>1071 CH AMSTERDAM,Pieter Cornelisz. Hooftstraat 184 <br/>1071 CH AMSTERDAM,Pieter Cornelisz. Hooftstraat,,
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/graaf-florisstraat-27-2,Graaf Florisstraat 27 2<br/>1091 TE AMSTERDAM in ,,425000.0,45.0,2.0,Verkocht,Graaf Florisstraat,27 2<br/>1091 TE AMSTERDAM,Graaf Florisstraat 27 2<br/>1091 TE AMSTERDAM,Graaf Florisstraat,,
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/singel-484-e,Singel 484 E<br/>1017 AW AMSTERDAM in ,,775000.0,91.0,6.0,Verkocht,Singel,484 E<br/>1017 AW AMSTERDAM,Singel 484 E<br/>1017 AW AMSTERDAM,Singel,,
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/borgerstraat-258-h,Borgerstraat 258 H<br/>1053 RG AMSTERDAM in ,,600000.0,61.0,3.0,Verkocht,Borgerstraat,258 H<br/>1053 RG AMSTERDAM,Borgerstraat 258 H<br/>1053 RG AMSTERDAM,Borgerstraat,,
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/keizersgracht-262-a,Keizersgracht 262 A<br/>1016 EV AMSTERDAM in ,,1800000.0,185.0,4.0,Verkocht,Keizersgracht,262 A<br/>1016 EV AMSTERDAM,Keizersgracht 262 A<br/>1016 EV AMSTERDAM,Keizersgracht,,
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/rijswijkstraat-159-a,Rijswijkstraat 159 A<br/>1062 ES AMSTERDAM in ,,415000.0,70.0,3.0,Verkocht,Rijswijkstraat,159 A<br/>1062 ES AMSTERDAM,Rijswijkstraat 159 A<br/>1062 ES AMSTERDAM,Rijswijkstraat,,
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/baarsstraat-5-1,Baarsstraat 5 1<br/>1075 RT AMSTERDAM in ,,500000.0,56.0,2.0,Verkocht,Baarsstraat,5 1<br/>1075 RT AMSTERDAM,Baarsstraat 5 1<br/>1075 RT AMSTERDAM,Baarsstraat,,
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/admiraal-de-ruijterweg-57-3b,Admiraal De Ruijterweg 57 3B<br/>1057 JX AMSTERDAM in ,,425000.0,38.0,3.0,Verkocht,Admiraal De Ruijterweg,57 3B<br/>1057 JX AMSTERDAM,Admiraal De Ruijterweg 57 3B<br/>1057 JX AMSTERDAM,Admiraal De Ruijterweg,,
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/orteliusstraat-331-2,Orteliusstraat 331 2<br/>1056 PA AMSTERDAM in ,,450000.0,50.0,3.0,Verkocht,Orteliusstraat,331 2<br/>1056 PA AMSTERDAM,Orteliusstraat 331 2<br/>1056 PA AMSTERDAM,Orteliusstraat,,
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/amundsenweg-24-2,Amundsenweg 24 2<br/>1056 AV AMSTERDAM in ,,535000.0,80.0,4.0,Verkocht,Amundsenweg,24 2<br/>1056 AV AMSTERDAM,Amundsenweg 24 2<br/>1056 AV AMSTERDAM,Amundsenweg,,
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/singel-93-f,Singel 93 F<br/>1012 VG AMSTERDAM in ,,600000.0,67.0,2.0,Verkocht,Singel,93 F<br/>1012 VG AMSTERDAM,Singel 93 F<br/>1012 VG AMSTERDAM,Singel,,
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/dintelstraat-75-1,Dintelstraat 75 1<br/>1079 BA AMSTERDAM in ,,745000.0,71.0,3.0,Verkocht,Dintelstraat,75 1<br/>1079 BA AMSTERDAM,Dintelstraat 75 1<br/>1079 BA AMSTERDAM,Dintelstraat,,
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/geervliet-12-b,Geervliet 12 B<br/>1082 NT AMSTERDAM in ,,440000.0,65.0,3.0,Verkocht,Geervliet,12 B<br/>1082 NT AMSTERDAM,Geervliet 12 B<br/>1082 NT AMSTERDAM,Geervliet,,
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/bankastraat-58-a,Bankastraat 58 A<br/>1094 EH AMSTERDAM in ,,400000.0,47.0,2.0,Verkocht,Bankastraat,58 A<br/>1094 EH AMSTERDAM,Bankastraat 58 A<br/>1094 EH AMSTERDAM,Bankastraat,,
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/john-franklinstraat-59-3,John Franklinstraat 59 3<br/>1056 SZ AMSTERDAM in ,,395000.0,48.0,3.0,Verkocht,John Franklinstraat,59 3<br/>1056 SZ AMSTERDAM,John Franklinstraat 59 3<br/>1056 SZ AMSTERDAM,John Franklinstraat,,
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/albrecht-durerstraat-13-2,Albrecht Durerstraat 13 2<br/>1077 LS AMSTERDAM in ,,1050000.0,158.0,5.0,Verkocht,Albrecht Durerstraat,13 2<br/>1077 LS AMSTERDAM,Albrecht Durerstraat 13 2<br/>1077 LS AMSTERDAM,Albrecht Durerstraat,,
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/cronjestraat-17-1,Cronjestraat 17 1<br/>1092 JC AMSTERDAM in ,,625000.0,79.0,3.0,Verkocht,Cronjestraat,17 1<br/>1092 JC AMSTERDAM,Cronjestraat 17 1<br/>1092 JC AMSTERDAM,Cronjestraat,,
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/javastraat-93-a,Javastraat 93 A<br/>1094 HC AMSTERDAM in ,,595000.0,75.0,3.0,Verkocht,Javastraat,93 A<br/>1094 HC AMSTERDAM,Javastraat 93 A<br/>1094 HC AMSTERDAM,Javastraat,,
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/sarphatistraat-95-1,Sarphatistraat 95 1<br/>1018 EZ AMSTERDAM in ,,600000.0,74.0,3.0,Verkocht,Sarphatistraat,95 1<br/>1018 EZ AMSTERDAM,Sarphatistraat 95 1<br/>1018 EZ AMSTERDAM,Sarphatistraat,,
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/hofwijckstraat-22-1,Hofwijckstraat 22 1<br/>1055 GG AMSTERDAM in ,,495000.0,69.0,3.0,Verkocht,Hofwijckstraat,22 1<br/>1055 GG AMSTERDAM,Hofwijckstraat 22 1<br/>1055 GG AMSTERDAM,Hofwijckstraat,,
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/westerdok-340,Westerdok 340 <br/>1013 BH AMSTERDAM in ,,550000.0,58.0,3.0,Verkocht,Westerdok,340 <br/>1013 BH AMSTERDAM,Westerdok 340 <br/>1013 BH AMSTERDAM,Westerdok,,
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/uiterwaardenstraat-249-h,Uiterwaardenstraat 249 H<br/>1079 CP AMSTERDAM in ,,735000.0,77.0,3.0,Verkocht,Uiterwaardenstraat,249 H<br/>1079 CP AMSTERDAM,Uiterwaardenstraat 249 H<br/>1079 CP AMSTERDAM,Uiterwaardenstraat,,
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/krijn-breurstraat-36,Krijn Breurstraat 36 <br/>1064 SX AMSTERDAM in ,,445000.0,82.0,3.0,Verkocht,Krijn Breurstraat,36 <br/>1064 SX AMSTERDAM,Krijn Breurstraat 36 <br/>1064 SX AMSTERDAM,Krijn Breurstraat,,
cornelis.py,https://www.hoenmakelaars.nl/koopwoningen/gerard-doustraat-2-3,Gerard Doustraat 2 3<br/>1072 VP AMSTERDAM in ,,800000.0,87.0,3.0,Beschikbaar,Gerard Doustraat,2 3<br/>1072 VP AMSTERDAM,Gerard Doustraat 2 3<br/>1072 VP AMSTERDAM,Gerard Doustraat,,
dames.py,https://www.damesvanvermeer.nl/aanbod/amsterdam-van-gentstraat-12-2/,Amsterdam – Van Gentstraat 12-2,Amsterdam,475000.0,60.0,4.0,Beschikbaar,Amsterdam – Van Gentstraat,12-2,Amsterdam – Van Gentstraat 12-2 Amsterdam,Amsterdam – Van Gentstraat Amsterdam,,
dames.py,https://www.damesvanvermeer.nl/aanbod/amsterdam-hogeweg-110h/,Amsterdam – Hogeweg 110H,Amsterdam,1650000.0,179.0,6.0,Beschikbaar,Amsterdam – Hogeweg,110H,Amsterdam – Hogeweg 110H Amsterdam,Amsterdam – Hogeweg Amsterdam,,
dames.py,https://www.damesvanvermeer.nl/aanbod/amsterdam-noorderstraat-66-3/,Amsterdam – Noorderstraat 66-3,Amsterdam,995000.0,121.0,3.0,Beschikbaar,Amsterdam – Noorderstraat,66-3,Amsterdam – Noorderstraat 66-3 Amsterdam,Amsterdam – Noorderstraat Amsterdam,,
dames.py,https://www.damesvanvermeer.nl/aanbod/amsterdam-maaseikstraat-2/,Amsterdam – Maaseikstraat 2,Amsterdam,995000.0,200.0,6.0,Beschikbaar,Amsterdam – Maaseikstraat,2,Amsterdam – Maaseikstraat 2 Amsterdam,Amsterdam – Maaseikstraat Amsterdam,,
dames.py,https://www.damesvanvermeer.nl/aanbod/baambrugge-prinses-margrietstraat-24/,Baambrugge – Prinses Margrietstraat 24,Amsterdam,595000.0,122.0,5.0,Beschikbaar,Baambrugge – Prinses Margrietstraat,24,Baambrugge – Prinses Margrietstraat 24 Amsterdam,Baambrugge – Prinses Margrietstraat Amsterdam,,
dames.py,https://www.damesvanvermeer.nl/aanbod/amsterdam-wilhelminastraat-95-3/,Amsterdam – Wilhelminastraat 95-3,Amsterdam,1295000.0,124.0,3.0,Beschikbaar,Amsterdam – Wilhelminastraat,95-3,Amsterdam – Wilhelminastraat 95-3 Amsterdam,Amsterdam – Wilhelminastraat Amsterdam,,
dames.py,https://www.damesvanvermeer.nl/aanbod/amsterdam-mauvestraat-24h/,Amsterdam – Mauvestraat 24H,Amsterdam,495000.0,51.0,3.0,Beschikbaar,Amsterdam – Mauvestraat,24H,Amsterdam – Mauvestraat 24H Amsterdam,Amsterdam – Mauvestraat Amsterdam,,
dames.py,https://www.damesvanvermeer.nl/aanbod/amsterdam-amstel-192c-2/,Amsterdam – Amstel 192C,Amsterdam,1090000.0,102.0,5.0,Beschikbaar,Amsterdam – Amstel,192C,Amsterdam – Amstel 192C Amsterdam,Amsterdam – Amstel Amsterdam,52.3467291,4.917139
dames.py,https://www.damesvanvermeer.nl/aanbod/amsterdam-oudezijds-voorburgwal-244b/,Amsterdam – Oudezijds Voorburgwal 244B,Amsterdam,895000.0,124.0,5.0,Beschikbaar,Amsterdam – Oudezijds Voorburgwal,244B,Amsterdam – Oudezijds Voorburgwal 244B Amsterdam,Amsterdam – Oudezijds Voorburgwal Amsterdam,,
degraaf.py,https://www.degraafengroot.nl/koop/amsterdam-goudsbloemstraat-107-d/,Goudsbloemstraat 107 D in Amsterdam,Amsterdam,500000.0,51.0,2.0,Beschikbaar,Goudsbloemstraat,107 D,Goudsbloemstraat 107 D Amsterdam,Goudsbloemstraat Amsterdam,52.3805668,4.8837962
degraaf.py,https://www.degraafengroot.nl/koop/amsterdam-johannes-verhulststraat-62-1/,Johannes Verhulststraat 62-1 in Amsterdam,Amsterdam,1090000.0,83.0,3.0,Beschikbaar,Johannes Verhulststraat,62-1,Johannes Verhulststraat 62-1 Amsterdam,Johannes Verhulststraat Amsterdam,52.355126,4.874118
degraaf.py,https://www.degraafengroot.nl/koop/amsterdam-gerard-doustraat-90-1/,Gerard Doustraat 90-1 in Amsterdam,Amsterdam,625000.0,64.0,3.0,Beschikbaar,Gerard Doustraat,90-1,Gerard Doustraat 90-1 Amsterdam,Gerard Doustraat Amsterdam,52.355688,4.8921371
degraaf.py,https://www.degraafengroot.nl/koop/amsterdam-utrechtsedwarsstraat-17-a/,Utrechtsedwarsstraat 17 A in Amsterdam,Amsterdam,750000.0,81.0,3.0,Beschikbaar,Utrechtsedwarsstraat,17 A,Utrechtsedwarsstraat 17 A Amsterdam,Utrechtsedwarsstraat Amsterdam,52.3612282,4.8974059
degraaf.py,https://www.degraafengroot.nl/koop/weesp-reigersweide-117/,Reigersweide 117 in Weesp,Weesp,275000.0,52.0,2.0,Beschikbaar,Reigersweide,117,Reigersweide 117 Weesp,Reigersweide Weesp,52.2989448,5.0462779
degraaf.py,https://www.degraafengroot.nl/koop/amsterdam-willemsparkweg-102-b/,Willemsparkweg 102 B in Amsterdam,Amsterdam,2300000.0,150.0,4.0,Beschikbaar,Willemsparkweg,102 B,Willemsparkweg 102 B Amsterdam,Willemsparkweg Amsterdam,52.3568481,4.8733054
degraaf.py,https://www.degraafengroot.nl/koop/amsterdam-laurierstraat-20-h/,Laurierstraat 20 H in Amsterdam,Amsterdam,1475000.0,153.0,5.0,Beschikbaar,Laurierstraat,20 H,Laurierstraat 20 H Amsterdam,Laurierstraat Amsterdam,52.3725606,4.8820952
degraaf.py,https://www.degraafengroot.nl/koop/amsterdam-nieuwevaartweg-61/,Nieuwevaartweg 61 in Amsterdam,Amsterdam,1500000.0,153.0,4.0,Beschikbaar,Nieuwevaartweg,61,Nieuwevaartweg 61 Amsterdam,Nieuwevaartweg Amsterdam,52.3677116,4.9537256
degraaf.py,https://www.degraafengroot.nl/koop/amsterdam-orteliusstraat-352-h/,Orteliusstraat 352 H in Amsterdam,Amsterdam,685000.0,78.0,3.0,Beschikbaar,Orteliusstraat,352 H,Orteliusstraat 352 H Amsterdam,Orteliusstraat Amsterdam,52.3744731,4.8470797
